movieId,minute,neutral,positive,negative
464038,15,108,6,21
464038,16,11,0,7
464038,17,9,5,0
464038,18,32,10,5
464038,19,79,7,9
464038,20,24,39,12
464038,21,10,0,32
464038,22,21,17,0
464038,23,73,9,1
464038,24,94,5,23
464038,25,71,21,0
464038,26,49,17,14
464038,27,26,12,8
464038,28,27,0,4
464038,29,13,0,3
464038,30,32,0,0
464038,31,5,0,0
464038,32,16,0,0
464038,33,13,3,5
464038,34,6,0,0
464038,35,68,0,17
464038,36,25,12,10
464038,37,55,15,10
464038,38,25,6,9
464038,39,3,0,0
464038,40,3,0,0
464038,41,47,1,5
464038,42,31,8,23
464038,43,34,16,12
464038,44,53,0,14
464038,45,25,0,11
464038,46,35,0,38
464038,47,52,6,33
464038,48,99,17,20
464038,49,31,0,3
464038,50,54,0,0
464038,51,70,0,0
464038,52,74,17,11
464038,53,48,15,18
464038,54,45,16,43
464038,55,5,0,0
464038,56,43,11,14
464038,57,29,8,9
464038,58,1,0,0
464038,59,52,9,8
464038,60,64,14,7
464038,61,66,6,7
464038,62,10,2,0
464038,63,20,5,11
464038,64,39,13,9
464038,65,55,13,18
464038,66,80,0,14
464038,67,9,0,0
464038,68,30,9,18
464038,69,31,5,0
464038,70,37,0,10
464038,71,25,11,16
464038,72,18,4,0
464038,73,8,0,0
464038,74,53,8,0
464038,75,61,14,0
464038,76,59,4,9
464038,77,74,4,0
464038,78,39,8,15
464038,79,76,0,3
464038,80,66,7,16
464038,81,64,6,0
464038,82,57,0,8
464038,83,61,8,15
464038,84,85,19,0
464038,85,76,13,4
464038,86,51,8,0
464038,87,7,0,9
464038,88,29,7,22
464038,89,14,0,0
464038,90,16,2,5
464038,91,20,0,0
464038,92,32,13,2
464038,93,38,22,16
464038,94,61,24,8
464038,95,13,0,11
464038,96,0,0,5
464038,97,63,0,12
464038,98,44,10,0
464038,99,10,4,0
464038,100,36,0,28
464038,101,0,0,3
464038,102,32,0,11
464038,103,43,12,18
464038,104,86,27,23
464038,105,69,7,34
464038,106,48,44,2
464038,107,54,10,13
464038,108,21,3,22
464038,109,33,10,26
464038,110,21,9,0
464038,111,19,0,15
464038,112,18,0,0
464038,113,81,6,3
464038,114,90,15,20
464038,115,63,8,5
464038,116,0,0,11
464038,117,28,17,12
464038,118,79,3,14
464038,119,29,2,52
464038,120,68,26,24
464038,121,76,18,29
464038,122,49,12,25
464038,123,71,4,11
464038,124,28,0,0
464038,125,26,0,0
464038,126,27,0,0
464038,127,12,0,0
7282468,0,2,0,0
7282468,1,15,1,3
7282468,2,48,27,0
7282468,3,45,35,0
7282468,4,43,14,5
7282468,5,48,24,0
7282468,6,37,0,2
7282468,7,45,34,10
7282468,8,65,0,5
7282468,9,53,12,1
7282468,10,5,0,0
7282468,11,52,2,17
7282468,12,13,2,0
7282468,13,68,10,10
7282468,14,81,6,11
7282468,16,4,0,0
7282468,22,5,0,0
7282468,24,83,10,6
7282468,28,47,0,0
7282468,30,23,1,17
7282468,31,67,16,0
7282468,32,78,26,0
7282468,33,76,20,18
7282468,34,13,0,0
7282468,35,6,0,0
7282468,36,67,17,8
7282468,37,65,21,0
7282468,38,32,15,17
7282468,39,87,0,6
7282468,40,57,7,0
7282468,41,54,20,18
7282468,42,61,14,3
7282468,43,43,11,1
7282468,44,1,0,0
7282468,45,15,0,0
7282468,46,19,26,4
7282468,47,51,18,17
7282468,48,29,3,0
7282468,49,27,8,7
7282468,50,67,6,10
7282468,51,40,25,7
7282468,52,24,8,6
7282468,53,69,19,0
7282468,55,33,7,0
7282468,56,33,23,0
7282468,57,74,15,2
7282468,58,68,20,0
7282468,59,5,13,0
7282468,61,35,11,0
7282468,62,29,0,8
7282468,63,60,13,0
7282468,64,27,8,20
7282468,65,14,13,0
7282468,66,7,11,0
7282468,73,20,0,31
7282468,74,48,15,12
7282468,75,57,10,15
7282468,76,61,10,3
7282468,77,71,8,6
7282468,78,48,24,2
7282468,79,16,6,0
7282468,80,13,0,7
7282468,82,21,0,0
7282468,83,75,4,7
7282468,84,13,9,0
7282468,85,5,0,0
7282468,86,2,0,0
7282468,87,1,0,0
7282468,89,16,0,0
7282468,91,9,1,4
7282468,92,77,0,7
7282468,93,46,0,0
7282468,94,51,13,26
7282468,95,7,0,0
7282468,96,0,0,1
7282468,98,38,2,8
7282468,99,67,5,3
7282468,100,69,0,15
7282468,101,81,14,14
7282468,102,33,12,7
7282468,103,33,9,7
7282468,104,42,13,16
7282468,105,49,12,2
7282468,106,18,11,0
7282468,109,11,9,8
7282468,117,49,1,12
7282468,118,19,18,1
7282468,119,18,9,2
7282468,120,52,0,0
7282468,121,12,25,0
7282468,122,65,11,0
7282468,123,38,15,8
7282468,125,37,0,12
7282468,126,19,0,0
7282468,127,23,21,4
7282468,128,123,44,0
7282468,129,50,21,0
7282468,130,25,18,0
7282468,131,72,13,40
7282468,132,17,2,0
7282468,138,17,8,0
320193,0,15,0,0
320193,1,25,0,0
320193,2,22,0,0
320193,3,23,0,0
320193,4,14,0,4
320193,5,26,1,0
320193,6,28,16,1
320193,7,79,0,0
320193,8,80,0,6
320193,9,33,7,19
320193,10,100,1,13
320193,11,90,21,0
320193,12,0,11,20
320193,13,74,5,6
320193,14,90,10,13
320193,15,39,13,0
320193,16,75,18,4
320193,17,75,0,0
320193,18,12,1,1
320193,19,16,0,0
320193,20,53,0,41
320193,21,57,9,16
320193,22,37,2,12
320193,25,11,2,0
320193,26,27,7,9
320193,27,3,0,0
320193,30,51,4,0
320193,31,31,0,0
320193,32,51,6,6
320193,33,44,14,0
320193,35,3,0,0
320193,36,48,30,3
320193,37,39,11,0
320193,38,8,4,4
320193,39,21,5,8
320193,40,2,0,3
320193,41,1,0,2
320193,42,6,6,0
320193,43,47,13,10
320193,44,18,0,12
320193,46,19,0,4
320193,47,52,6,15
320193,48,75,15,11
320193,49,53,4,6
320193,50,5,2,0
320193,51,6,0,3
320193,52,8,8,0
320193,53,34,1,4
320193,54,37,1,2
320193,55,31,2,5
320193,56,20,8,7
320193,57,36,8,12
320193,58,38,31,7
320193,59,43,16,14
320193,60,8,13,7
320193,61,28,20,6
320193,62,60,9,15
320193,63,31,0,0
320193,64,27,0,16
320193,65,16,0,0
320193,66,17,5,6
320193,67,16,0,19
320193,69,12,14,0
320193,70,1,0,0
320193,71,0,3,0
320193,72,42,3,0
320193,73,23,3,1
320193,74,34,10,0
320193,75,46,8,0
320193,76,23,8,42
320193,77,37,9,0
320193,78,13,0,14
320193,79,22,4,9
320193,80,7,0,0
320193,81,0,0,3
320193,83,4,0,5
320193,84,84,5,15
320193,85,21,0,0
320193,86,18,30,0
320193,87,38,20,1
320193,88,52,19,27
320193,89,64,0,28
320193,90,92,22,14
320193,91,85,8,9
320193,92,61,0,0
320193,93,47,6,13
320193,94,30,15,24
320193,95,39,0,0
320193,96,14,4,0
320193,98,40,0,0
320193,99,24,18,0
320193,100,7,6,5
320193,101,52,17,2
320193,102,0,6,0
320193,103,3,3,0
320193,104,13,3,1
320193,105,31,0,9
320193,106,36,10,41
320193,107,50,4,16
320193,108,43,0,16
320193,109,79,3,26
320193,110,84,0,0
320193,111,91,3,6
320193,112,43,9,18
320193,113,33,5,30
320193,114,38,24,29
320193,115,13,4,0
320193,116,21,8,0
320193,117,30,23,0
320193,118,17,9,18
320193,119,32,0,14
320193,120,3,1,4
320193,122,11,0,3
320193,123,3,0,19
320193,124,4,0,0
320193,125,24,1,9
320193,126,25,0,3
320193,127,25,0,6
320193,128,28,17,0
320193,129,71,11,15
320193,130,8,0,0
247613,0,6,0,0
247613,1,14,0,0
247613,2,5,0,0
247613,3,82,12,12
247613,4,88,16,8
247613,5,74,0,0
247613,6,43,15,8
247613,7,18,0,0
247613,8,83,4,22
247613,9,29,9,20
247613,10,10,0,0
247613,11,8,0,0
247613,12,96,18,0
247613,13,23,0,0
247613,14,43,5,14
247613,15,58,25,9
247613,17,4,0,0
247613,18,2,0,4
247613,19,45,8,3
247613,20,23,0,4
247613,21,8,0,2
247613,22,6,0,0
247613,23,22,0,0
247613,24,52,0,10
247613,25,38,15,27
247613,26,41,0,19
247613,27,36,10,1
247613,28,18,7,3
247613,29,19,14,3
247613,30,13,2,6
247613,31,30,0,2
247613,32,4,0,0
247613,33,30,3,0
247613,34,17,0,7
247613,35,35,0,0
247613,36,54,2,0
247613,37,9,0,0
247613,38,5,8,0
247613,39,43,26,16
247613,40,63,8,0
247613,41,59,21,8
247613,42,41,8,0
247613,43,12,0,10
247613,44,9,1,0
247613,45,28,0,0
247613,46,27,7,0
247613,47,19,4,7
247613,48,56,18,0
247613,49,4,13,0
247613,50,13,13,5
247613,51,39,17,5
247613,52,41,24,6
247613,53,3,44,0
247613,54,7,10,0
247613,55,10,0,0
247613,56,41,0,4
247613,57,28,0,0
247613,58,85,0,4
247613,59,35,0,0
247613,60,42,7,2
247613,61,22,4,12
247613,62,60,10,6
247613,63,58,10,15
247613,64,86,21,0
247613,65,21,0,9
247613,66,38,4,0
247613,67,30,0,7
247613,68,22,0,0
247613,69,31,1,0
247613,70,24,19,0
247613,71,35,22,1
247613,72,52,0,0
247613,73,28,7,0
247613,74,62,0,9
247613,75,46,8,0
247613,76,1,0,0
247613,77,37,0,0
247613,78,15,12,0
247613,79,13,6,7
247613,80,8,5,3
247613,81,6,5,4
247613,82,26,4,8
247613,84,36,0,0
247613,85,64,0,0
247613,86,55,0,0
247613,87,51,6,0
247613,88,16,6,9
247613,89,6,4,9
247613,90,25,0,3
247613,91,45,0,1
247613,92,42,4,8
247613,93,23,16,0
247613,94,20,13,0
247613,95,4,2,0
247613,96,28,0,0
247613,97,16,7,0
247613,98,11,0,11
247613,99,16,7,1
247613,100,15,0,4
247613,101,16,4,2
247613,102,18,31,0
247613,103,47,0,0
247613,104,61,7,9
247613,105,69,0,26
247613,106,23,0,18
247613,107,51,3,4
247613,108,16,0,5
247613,109,0,0,10
247613,110,31,0,20
247613,111,43,0,9
247613,112,29,0,13
247613,114,9,0,0
247613,115,44,6,3
247613,116,29,16,0
247613,117,8,0,0
247613,118,12,0,0
247613,119,11,0,0
247613,120,23,18,0
247613,121,18,14,3
247613,122,28,21,0
247613,123,73,0,0
247613,124,61,0,0
247613,125,57,0,0
817225,1,46,14,1
817225,2,18,17,5
817225,3,6,0,0
817225,4,21,12,13
817225,5,44,4,5
817225,6,62,22,1
817225,7,7,8,0
817225,8,3,0,0
817225,9,66,20,1
817225,10,29,31,4
817225,11,69,8,9
817225,12,74,22,6
817225,13,25,27,16
817225,14,44,10,0
817225,15,61,11,6
817225,16,27,17,3
817225,17,22,5,0
817225,18,44,30,11
817225,19,67,39,0
817225,20,37,4,3
817225,21,24,11,0
817225,22,46,3,13
817225,23,22,0,34
817225,24,51,19,13
817225,25,43,23,5
817225,26,70,34,16
817225,27,48,13,0
817225,28,26,0,4
817225,29,62,19,5
817225,30,55,24,8
817225,31,35,34,0
817225,32,71,15,0
817225,33,9,11,0
817225,34,28,12,6
817225,35,37,10,3
817225,36,10,10,3
817225,37,12,0,0
817225,38,8,0,12
817225,39,24,12,0
817225,40,0,4,0
817225,42,9,1,0
817225,43,25,8,0
817225,44,2,0,2
817225,45,43,0,6
817225,46,49,1,4
817225,48,70,3,5
817225,49,60,10,3
817225,50,10,6,5
817225,51,16,0,2
817225,53,54,16,0
817225,54,8,0,0
817225,55,59,14,0
817225,56,22,9,0
817225,57,40,12,27
817225,58,47,0,0
817225,59,17,0,18
817225,60,25,6,11
817225,61,34,6,0
817225,62,41,10,15
817225,63,42,33,9
817225,64,75,0,9
817225,65,35,3,4
817225,66,3,0,15
817225,67,35,11,0
817225,68,27,17,0
817225,69,18,10,7
817225,70,7,6,0
817225,71,0,0,5
817225,72,82,3,2
817225,73,44,26,8
817225,74,55,10,20
817225,75,72,0,18
817225,76,23,40,12
817225,77,40,40,0
817225,78,64,33,21
817225,79,87,2,19
817225,80,43,6,0
817225,81,14,30,0
817225,82,19,8,0
817225,83,2,10,0
817225,84,8,21,21
817225,85,35,17,0
817225,86,35,20,17
817225,87,43,38,0
817225,88,31,60,0
817225,89,84,16,10
817225,90,42,10,8
817225,91,22,21,2
817225,92,34,25,0
817225,93,18,58,11
817225,94,32,35,16
817225,95,28,38,4
817225,96,51,8,5
817225,97,47,0,13
817225,98,9,0,0
817225,99,6,28,0
817225,100,0,0,3
817225,101,38,41,9
817225,102,13,64,18
817225,103,14,5,6
817225,104,5,5,0
817225,105,27,15,3
817225,106,81,30,3
817225,107,45,51,0
817225,108,27,8,5
817225,109,20,0,1
817225,110,22,12,8
817225,111,16,26,10
817225,112,62,8,19
817225,113,34,2,4
817225,114,29,0,9
817225,115,2,0,0
817225,116,9,5,1
817225,117,3,0,0
817225,118,31,5,11
817225,119,49,5,17
817225,120,46,18,2
817225,121,42,0,13
817225,122,12,4,17
817225,123,21,10,4
817225,124,46,24,23
817225,125,8,4,3
817225,127,6,0,0
817225,129,11,17,6
817225,130,66,19,0
817225,131,49,6,0
817225,132,56,16,7
817225,133,9,23,0
817225,134,12,0,18
817225,135,34,0,4
817225,136,19,26,30
817225,137,2,0,0
817225,138,7,0,0
1187043,1,8,7,1
1187043,2,16,9,9
1187043,3,23,13,0
1187043,4,55,4,2
1187043,5,44,2,0
1187043,6,71,2,0
1187043,7,73,8,7
1187043,8,40,17,1
1187043,9,91,0,0
1187043,10,101,8,0
1187043,11,51,2,0
1187043,12,71,20,0
1187043,13,48,21,1
1187043,14,84,7,2
1187043,15,39,10,3
1187043,16,8,0,0
1187043,17,19,0,0
1187043,18,90,7,0
1187043,19,52,0,11
1187043,20,88,0,8
1187043,21,90,16,5
1187043,22,73,27,0
1187043,23,84,27,0
1187043,24,148,8,3
1187043,25,97,0,10
1187043,26,88,10,0
1187043,27,81,22,12
1187043,28,58,8,11
1187043,29,105,0,0
1187043,30,110,23,11
1187043,31,58,8,9
1187043,32,100,0,23
1187043,33,143,0,0
1187043,34,115,5,0
1187043,35,27,6,0
1187043,36,37,8,34
1187043,37,79,9,29
1187043,38,47,4,0
1187043,39,28,8,0
1187043,40,29,9,0
1187043,41,57,27,16
1187043,42,74,9,20
1187043,43,70,13,8
1187043,44,120,0,0
1187043,45,72,31,4
1187043,46,70,5,0
1187043,47,71,16,15
1187043,48,73,19,1
1187043,49,69,23,0
1187043,50,94,14,0
1187043,51,98,6,0
1187043,52,57,0,2
1187043,53,48,2,4
1187043,54,74,18,7
1187043,55,90,22,0
1187043,56,78,0,7
1187043,57,79,11,0
1187043,58,69,16,10
1187043,59,54,21,5
1187043,60,60,22,0
1187043,61,51,7,0
1187043,62,54,0,8
1187043,63,47,6,11
1187043,64,73,29,2
1187043,65,53,25,9
1187043,66,49,2,9
1187043,67,74,15,27
1187043,68,61,17,11
1187043,69,76,16,20
1187043,70,57,13,6
1187043,71,68,3,17
1187043,72,31,19,6
1187043,73,84,16,0
1187043,74,100,0,0
1187043,75,118,5,0
1187043,76,116,13,0
1187043,77,74,13,0
1187043,78,66,6,6
1187043,79,41,0,11
1187043,80,79,13,9
1187043,81,53,8,16
1187043,82,48,21,11
1187043,83,109,17,7
1187043,84,44,11,11
1187043,85,49,16,0
1187043,86,25,21,0
1187043,87,21,6,0
1187043,88,35,2,6
1187043,89,101,10,0
1187043,90,63,13,18
1187043,91,54,0,5
1187043,92,72,6,22
1187043,93,80,6,0
1187043,94,101,6,5
1187043,95,38,5,20
1187043,96,110,9,8
1187043,97,71,27,0
1187043,98,55,14,0
1187043,99,54,16,14
1187043,100,75,7,3
1187043,101,54,7,31
1187043,102,54,9,0
1187043,103,29,4,8
1187043,104,67,14,1
1187043,105,59,34,5
1187043,106,43,27,3
1187043,107,37,7,0
1187043,108,89,5,0
1187043,109,41,8,2
1187043,110,58,11,5
1187043,111,25,0,0
1187043,112,60,8,10
1187043,113,88,8,5
1187043,114,65,8,8
1187043,115,70,17,0
1187043,116,55,21,0
1187043,117,60,5,0
1187043,118,71,12,1
1187043,119,54,11,13
1187043,120,49,0,16
1187043,121,92,9,26
1187043,122,74,15,15
1187043,123,39,28,6
1187043,124,48,16,26
1187043,125,86,0,6
1187043,126,41,3,5
1187043,127,0,9,0
1187043,128,46,15,6
1187043,129,42,8,23
1187043,130,35,13,12
1187043,131,70,0,14
1187043,132,94,5,0
1187043,133,31,0,6
1187043,134,45,8,5
1187043,135,79,6,0
1187043,136,56,13,25
1187043,137,14,3,10
1187043,138,74,14,21
1187043,139,22,0,0
1187043,140,29,7,5
1187043,141,40,0,5
1187043,142,98,0,19
1187043,143,38,16,11
1187043,144,44,6,0
1187043,145,68,3,0
1187043,146,59,3,12
1187043,147,83,14,7
1187043,148,48,7,10
1187043,149,31,10,0
1187043,150,28,13,0
1187043,151,33,15,6
1187043,152,31,9,4
1187043,153,19,2,1
1187043,154,18,7,5
1187043,155,54,13,3
1187043,156,27,2,0
1187043,157,41,10,0
1187043,158,11,0,0
1187043,159,26,18,4
1187043,160,65,12,0
1187043,161,35,6,5
1187043,162,3,5,11
1187043,163,49,9,3
1187043,164,65,3,9
1187043,165,51,16,17
1187043,166,93,2,12
1187043,167,65,20,3
1187043,168,34,25,4
2338151,1,23,0,0
2338151,2,42,0,0
2338151,4,3,0,0
2338151,6,46,0,6
2338151,7,55,21,0
2338151,8,95,5,0
2338151,9,54,7,6
2338151,10,60,5,13
2338151,11,88,9,7
2338151,12,35,6,2
2338151,13,57,18,0
2338151,14,37,11,6
2338151,15,36,12,0
2338151,16,40,7,0
2338151,17,69,19,12
2338151,18,30,12,3
2338151,19,67,7,12
2338151,20,49,10,16
2338151,21,47,0,2
2338151,22,57,2,5
2338151,23,65,15,9
2338151,24,69,12,17
2338151,25,125,4,5
2338151,26,10,0,2
2338151,27,51,3,3
2338151,28,93,9,4
2338151,29,71,0,8
2338151,30,38,0,0
2338151,31,44,6,9
2338151,32,38,12,6
2338151,33,81,6,7
2338151,34,55,0,15
2338151,35,117,7,4
2338151,36,81,6,4
2338151,37,52,0,4
2338151,38,32,20,11
2338151,39,70,4,7
2338151,40,30,3,18
2338151,41,37,6,0
2338151,42,51,10,3
2338151,43,44,0,11
2338151,44,66,26,11
2338151,45,43,14,5
2338151,46,57,0,5
2338151,47,14,27,0
2338151,48,27,2,0
2338151,49,71,3,4
2338151,50,31,3,17
2338151,51,44,26,17
2338151,52,79,25,0
2338151,53,39,5,0
2338151,54,89,14,7
2338151,55,109,1,0
2338151,56,68,0,2
2338151,57,75,6,0
2338151,58,26,7,0
2338151,59,42,12,21
2338151,60,42,10,3
2338151,61,18,10,8
2338151,62,44,12,18
2338151,63,44,29,4
2338151,64,37,25,10
2338151,65,28,13,0
2338151,66,13,26,0
2338151,67,59,0,0
2338151,68,36,8,4
2338151,69,92,0,6
2338151,70,37,0,4
2338151,71,15,4,10
2338151,72,93,16,1
2338151,73,20,0,0
2338151,74,62,8,9
2338151,75,59,15,1
2338151,76,57,0,0
2338151,77,27,0,0
2338151,78,48,11,12
2338151,79,96,7,7
2338151,80,75,0,0
2338151,81,10,6,0
2338151,82,19,0,3
2338151,83,66,14,1
2338151,84,43,0,1
2338151,85,86,5,16
2338151,86,53,24,22
2338151,87,115,0,5
2338151,88,103,16,1
2338151,89,67,8,0
2338151,90,100,3,10
2338151,91,87,12,5
2338151,92,39,7,10
2338151,93,78,7,25
2338151,94,74,8,14
2338151,95,71,0,23
2338151,96,70,11,4
2338151,97,35,0,13
2338151,98,70,8,12
2338151,99,72,12,8
2338151,100,50,5,35
2338151,101,53,7,0
2338151,102,54,6,0
2338151,103,79,10,29
2338151,104,66,3,18
2338151,105,91,2,14
2338151,106,58,5,0
2338151,107,39,12,23
2338151,108,12,0,0
2338151,109,28,6,7
2338151,110,35,12,11
2338151,111,34,12,11
2338151,112,46,9,5
2338151,113,18,6,6
2338151,114,71,6,25
2338151,115,53,5,9
2338151,116,73,6,15
2338151,117,57,5,33
2338151,118,74,0,3
2338151,119,72,4,7
2338151,120,38,7,2
2338151,121,1,4,0
2338151,122,26,27,0
2338151,123,8,0,16
2338151,124,30,5,8
2338151,125,30,26,21
2338151,126,44,20,14
2338151,127,35,36,0
2338151,128,48,37,4
2338151,129,54,34,1
2338151,130,36,14,38
2338151,131,50,2,11
2338151,132,74,13,8
2338151,133,96,0,1
2338151,134,47,15,12
2338151,135,93,20,0
2338151,136,77,0,0
2338151,137,63,2,0
2338151,138,16,8,15
2338151,139,3,3,0
2338151,140,52,0,11
2338151,141,54,4,0
2338151,142,43,9,0
2338151,143,34,6,8
2338151,144,58,15,5
2338151,145,14,6,3
2338151,146,70,0,26
2338151,147,55,2,0
2338151,148,1,0,0
109424,1,36,0,0
109424,2,39,8,3
109424,3,93,33,6
109424,4,66,20,12
109424,5,59,10,23
109424,7,7,5,0
109424,8,17,2,0
109424,9,17,0,0
109424,10,0,0,2
109424,12,24,0,0
109424,13,89,13,14
109424,14,41,6,0
109424,15,22,0,0
109424,16,19,10,0
109424,17,52,1,0
109424,18,78,0,5
109424,19,72,14,4
109424,22,29,0,0
109424,23,37,21,6
109424,24,86,6,3
109424,25,59,8,0
109424,26,23,0,0
109424,27,40,19,7
109424,28,43,18,13
109424,29,86,3,21
109424,30,80,4,32
109424,31,33,7,0
109424,32,15,0,0
109424,33,25,0,0
109424,35,43,8,0
109424,36,16,0,0
109424,37,47,3,0
109424,38,33,29,0
109424,41,55,10,0
109424,42,37,14,5
109424,43,2,0,0
109424,44,66,11,6
109424,45,43,6,0
109424,46,78,11,1
109424,47,17,1,4
109424,49,26,0,0
109424,50,26,5,0
109424,51,40,5,0
109424,52,23,2,3
109424,53,5,0,0
109424,54,20,8,4
109424,55,44,3,6
109424,56,19,0,0
109424,57,52,21,28
109424,58,33,19,12
109424,59,41,17,8
109424,60,46,26,14
109424,61,32,14,2
109424,62,13,0,4
109424,63,64,6,2
109424,64,36,0,8
109424,65,2,0,0
109424,66,36,7,19
109424,67,33,9,0
109424,69,18,6,7
109424,70,46,25,11
109424,71,18,16,0
109424,72,34,19,0
109424,73,5,5,0
109424,74,22,0,0
109424,75,30,6,4
109424,76,27,0,24
109424,77,61,6,34
109424,78,45,14,0
109424,79,40,6,11
109424,80,35,6,0
109424,81,61,0,2
109424,82,23,0,0
109424,83,61,33,15
109424,84,33,0,17
109424,85,15,0,5
109424,86,60,8,5
109424,87,43,0,8
109424,88,27,0,0
109424,89,32,2,6
109424,90,67,1,1
109424,91,49,0,6
109424,92,40,10,12
109424,93,4,0,0
109424,95,80,12,0
109424,96,8,0,0
109424,97,76,6,11
109424,98,25,22,11
109424,99,53,7,0
109424,100,40,9,0
109424,101,75,0,0
101258,0,11,0,0
101258,1,23,0,0
101258,3,18,8,0
101258,4,32,23,4
101258,5,67,11,0
101258,6,33,12,3
101258,7,14,1,0
101258,8,8,0,1
101258,9,17,0,5
101258,10,22,0,0
101258,11,66,0,4
101258,12,14,6,0
101258,13,27,4,3
101258,14,55,1,3
101258,15,46,34,0
101258,16,9,0,4
101258,17,45,13,4
101258,18,25,5,0
101258,19,42,6,8
101258,20,43,14,0
101258,21,43,2,2
101258,22,25,5,5
101258,23,42,0,0
101258,24,85,5,6
101258,25,103,16,13
101258,26,53,10,11
101258,27,35,4,3
101258,28,12,5,2
101258,29,48,13,9
101258,30,14,0,3
101258,31,77,5,1
101258,32,43,2,0
101258,33,0,14,16
101258,34,4,0,11
101258,35,29,4,6
101258,36,60,18,0
101258,37,16,1,0
101258,38,58,5,5
101258,39,46,9,0
101258,40,40,0,0
101258,41,76,4,0
101258,42,84,5,0
101258,43,64,10,5
101258,44,57,1,0
101258,45,64,2,0
101258,46,54,13,22
101258,47,59,19,7
101258,48,72,13,8
101258,49,105,11,11
101258,50,88,21,21
101258,51,74,0,14
101258,52,54,9,11
101258,53,47,6,10
101258,55,48,6,0
101258,56,25,5,4
101258,57,52,21,3
101258,58,54,0,8
101258,59,49,5,0
101258,60,27,17,4
101258,61,13,0,0
101258,62,56,11,21
101258,63,14,4,4
101258,64,20,13,1
101258,65,36,0,0
101258,66,16,0,0
101258,67,55,8,0
101258,68,25,1,0
101258,69,18,1,7
101258,70,23,5,3
101258,71,39,4,4
101258,72,62,3,9
101258,73,69,17,0
101258,74,65,5,0
101258,75,6,0,0
101258,76,42,0,0
101258,77,36,0,8
101258,78,61,11,39
101258,79,75,13,0
101258,80,42,4,5
101258,81,57,0,3
101258,82,63,32,8
101258,83,63,0,5
101258,84,46,8,0
101258,85,25,0,0
101258,88,25,0,0
112913,0,35,0,15
112913,4,24,21,3
112913,5,4,0,0
112913,6,9,3,0
112913,7,14,7,16
112913,9,2,0,0
112913,10,113,4,0
112913,11,121,14,0
112913,12,66,10,0
112913,14,32,10,0
112913,15,8,13,0
112913,19,18,0,0
112913,20,69,9,0
112913,21,66,0,4
112913,22,97,11,7
112913,23,63,0,22
112913,24,32,7,9
112913,25,31,20,8
112913,26,64,5,0
112913,27,87,13,5
112913,28,94,8,0
112913,29,22,8,9
112913,30,13,6,0
112913,32,70,3,3
112913,34,25,0,12
112913,35,65,0,0
112913,36,55,9,0
112913,37,10,0,0
112913,38,9,9,0
112913,39,17,6,8
112913,40,28,7,7
112913,41,6,7,9
112913,42,40,27,9
112913,45,5,0,8
112913,46,11,5,5
112913,47,49,16,3
112913,48,80,12,15
112913,49,54,0,16
112913,50,78,0,0
112913,51,81,6,22
112913,52,46,16,10
112913,53,77,4,19
112913,54,18,6,9
112913,55,56,17,0
112913,57,31,16,17
112913,58,67,11,0
112913,59,67,18,11
112913,60,50,4,17
112913,61,66,6,0
112913,62,46,7,0
112913,63,26,12,0
112913,64,30,16,0
112913,65,12,1,3
112913,66,55,30,0
112913,67,7,0,0
112913,68,26,6,9
112913,69,13,0,0
112913,70,28,14,0
112913,71,34,14,2
112913,72,53,0,4
112913,73,10,2,0
112913,74,41,0,0
112913,75,38,17,22
112913,76,50,4,1
112913,77,29,13,0
112913,78,44,7,0
112913,79,11,9,0
112913,83,61,0,0
112913,84,61,0,9
112913,85,24,0,0
112913,87,64,6,9
112913,88,45,25,3
112913,89,87,19,4
112913,90,48,14,0
112913,91,61,0,0
112913,92,20,8,3
112913,93,42,0,0
112913,94,44,9,0
118845,0,53,2,4
118845,1,42,0,0
118845,2,34,0,0
118845,3,40,7,7
118845,4,42,5,5
118845,5,35,0,8
118845,7,41,2,0
118845,8,4,0,0
118845,10,35,0,3
118845,11,4,1,2
118845,12,18,1,0
118845,13,36,16,6
118845,14,34,27,14
118845,15,17,19,27
118845,16,0,0,14
118845,17,86,16,7
118845,18,15,2,6
118845,19,11,0,0
118845,20,0,3,0
118845,21,4,0,0
118845,22,3,0,0
118845,23,38,11,3
118845,24,19,0,4
118845,25,9,1,0
118845,26,9,6,0
118845,27,33,0,4
118845,28,25,0,18
118845,29,37,8,2
118845,30,47,16,13
118845,31,48,23,2
118845,32,44,0,12
118845,33,38,0,31
118845,34,22,2,6
118845,35,15,6,0
118845,37,16,0,0
118845,38,70,6,5
118845,39,74,6,9
118845,40,50,20,3
118845,41,27,10,3
118845,42,65,37,14
118845,43,60,5,7
118845,44,58,11,4
118845,45,57,4,14
118845,46,92,0,12
118845,47,37,10,6
118845,48,13,3,0
118845,50,27,0,4
118845,51,6,12,0
118845,52,17,11,15
118845,53,33,2,4
118845,55,17,5,0
118845,56,33,0,0
118845,57,29,0,1
118845,58,17,14,0
118845,59,6,3,1
118845,61,16,6,5
118845,62,2,0,7
118845,63,40,7,15
118845,64,54,16,9
118845,65,31,25,0
118845,66,23,18,0
118845,67,30,13,0
118845,68,54,8,23
118845,69,3,9,0
118845,70,18,16,4
118845,72,29,0,0
118845,73,12,0,4
118845,74,32,13,0
118845,75,34,0,0
118845,76,15,8,0
118845,77,62,4,6
118845,78,26,0,12
118845,79,29,0,0
118845,80,30,1,0
